"x";"y"
-4.17552587024213;0.587716257118581
-5.07178238415068;0.0896422960007244
-3.83679311753262;0.96726165694984
-4.36273841562795;0.0788123529148234
-3.40998645201266;-1.56869983648609
-2.56757807226901;-2.00782318401609
-4.99269251110949;0.540973524238763
-3.54534970241972;-0.0733765981084255
-3.91510194132151;-0.571018393558081
-3.10443441773546;-0.311068459853641
-4.22977813894627;-0.671415067101365
-3.16338093153939;-0.157340452080979
-5.74505586133669;-0.931305070999869
-2.31054107868663;-1.98300947947013
-3.13522202148142;-0.219599804249378
-4.15077598888575;1.04527586946239
-5.44900713013917;1.87732956629967
-3.35699129995802;0.00260619595716637
-3.51680613618523;-0.0806699347091655
-4.00635562642139;0.96298228123987
-3.84854410713758;0.0535710165465174
-4.5841089703498;-0.434898408910037
-3.63119326736976;-1.73729725534231
-3.70534566028048;-1.26369559978243
-4.27925937334258;0.406308512069273
-5.33623665489315;-1.45965396777976
-3.29925118155997;1.0484573701547
-3.44580337772597;-1.3464305394502
-4.83630659280142;-0.193570558113494
-5.59458816200624;-0.00233595711367605
-3.79504141941237;-0.0128297338671881
-4.34508797797289;0.151947321984398
-3.74738829663555;0.598511131401079
-5.29400246548455;-0.126212437298279
-4.95917044438036;-0.248535565846776
-2.9142251463201;0.160327394904622
-3.59622509528429;-0.433641941597269
-3.4135124632807;1.53741241910027
-2.18477155384605;-2.17024657661608
-3.87117857139762;1.02700461929143
-2.00092923773151;3.75151706681007
0.33377719743357;4.42232038583239
1.17132512735879;4.98765329363967
2.0595392422993;4.83556817203502
-1.37686159824052;3.33947814095429
-1.15085556562711;5.56406949329184
-0.705821394760121;2.37702406470845
-1.05405578207719;4.86389637347899
-0.645743723142491;3.4883972265638
-0.185377967676503;2.0826349745546
-1.20122205073999;2.13418615138005
2.03697216698315;4.24517906343969
0.107774744885547;6.22353430190807
-0.0841081005055806;4.27337606414447
0.495619641604594;5.13078479452828
0.0374151861179653;4.8386693740601
-0.13208803695591;3.34538472212179
1.4767874235521;4.9539609784794
-0.217030210092104;4.35295146548932
-1.28360220409223;4.20659929264961
0.385667890443402;5.00111323431025
-0.351512873529092;4.74745199164028
-0.521796093356269;3.37342516327686
-1.06813120068717;4.39522368593671
0.428365903266692;3.10783204595442
-0.174018234426995;4.63081841009177
0.515667728648029;3.56729481671543
-0.234365277305921;4.45213864421852
-0.658503425821771;4.36799904519635
1.25023660407872;3.72961251033809
-0.271763715111397;4.46551261771298
0.947951995875196;4.57435622562697
-1.20158243010894;3.76930000984259
-0.466116096375502;5.17224250830245
-0.26935139515318;5.39270270673312
-0.390965408130861;3.33800874429042
1.34870701199171;3.22263079327499
-0.0227647012984126;4.51353857890878
0.24422585110345;3.08668776195873
-0.942371707863923;3.5505761947497
-0.729217276509574;4.80293269910362
0.998068908554848;3.4265231490189
1.25848166459556;2.07187483215167
1.2488636888101;4.66439083382215
-1.38063704952533;2.39745977620575
2.04996069363639;2.64539974254615
1.01687282979954;0.982067320582103
-0.0267174641382579;4.83123782223006
0.703607778798261;4.25109708884734
-0.971385229151864;4.46229346594133
-1.09615624155886;4.84479222322324
0.0490504509375971;3.95802847567844
-1.19849585655778;2.89442409429997
0.190018998559748;4.56377565233087
1.29770589960467;5.30336475581967
-1.03387372296475;2.49977906220534
-0.738440754213064;3.39301076488096
0.0465639394508634;3.70775493434342
-1.01759611982611;2.7103166566764
-0.383283959886278;4.6941058487747
0.872755411671398;3.40081809710288
0.969545013970117;5.25690664397164
0.383846665027094;4.05350801362736
-1.85155566306746;4.72809251767185
-0.0539967368261657;5.56109806821061
1.06477321433828;4.26562475359719
0.813195037411605;5.07672625920727
-0.190816474104282;4.21069793167925
-2.6999298085637;2.48832647417763
0.0609666388011166;4.02240225991363
0.573751697483578;4.7181362060421
0.0458035797250989;4.48945701784227
0.157412540175875;3.82611165412173
0.431565372868771;2.7823005113316
-0.396549736050212;4.64639836870946
1.30997822575155;3.08354397165211
0.470393399873943;2.74817655757443
-1.2426702705746;4.5949277184055
1.38157545638553;2.76718933481017
1.20445893700982;4.24436441490614
0.824073963681881;4.00277218534359
-1.66262940218559;2.67179031397444
-0.569306343605481;5.17969641183277
0.635513817289526;3.40719500085107
0.0437220075778579;5.19997831633667
0.348012303661307;3.52496632038787
2.45959354887041;3.42494290384918
-0.818380324399669;3.9687739753915
-2.11320011492914;3.64194300402154
0.273695272430415;3.64339892235227
-0.687596841243412;3.12233561656627
0.446041052961866;2.78710287482204
-0.812384723790597;4.61328661868703
2.21205548033514;3.19379665853752
-0.12370597157743;2.62354307009111
-0.477335506030052;3.49215210083645
-0.166261491486608;3.19906451326266
0.862563383626431;1.80721431432993
0.0973404852028189;3.70906285073233
-1.62561673921129;4.16717412116052
-0.0046207678264578;-3.70530764351431
0.760242167662055;-3.60725873457927
0.0389909128725626;-5.00084371300082
0.735072141614441;-4.32572711982343
-0.14647262699887;-5.00834880542884
-0.0578873353812826;-4.63543148203377
0.482369466104533;-5.20984068798734
0.992943636775734;-5.11646380065269
-1.24639549803204;-3.37011883742406
-0.0334875248456097;-4.27252157017863
-0.0709621812499963;-4.25884116837867
-0.75892065373095;-2.27044182010851
-1.03435936093915;-4.05839216540737
-0.630731953970819;-4.53706378460892
0.586807720012995;-3.25271330383426
-0.416322656183652;-4.48725783538973
-0.784887809505321;-2.6270922185205
0.163416319486097;-4.37767236064622
-1.23671423510935;-4.61615261411839
1.04587377623667;-5.16812505107469
-0.484595416218709;-3.67135964140891
0.189128811680665;-2.53348937255983
0.0510063315749732;-4.35600954508891
-0.000240668886441977;-3.73853235812257
1.80938204244287;-3.66667114482427
-0.825327957109945;-2.57780675969046
1.14547045222799;-3.33612339933383
0.0315731875532431;-5.07365515569531
-0.83520580530672;-4.69690177466674
-0.0687636490165125;-4.74613045693456
0.746771687012467;-3.85842712786778
-0.425518734394604;-4.00394722073065
-0.772082235193457;-3.63206249890823
0.152764106747895;-4.65734291469725
0.988596845178799;-4.37634667016105
-0.073458334672174;-3.25863993957492
-1.38702655355974;-4.09960675644847
-1.30667590437536;-4.65428987860709
-0.768395325077939;-3.02883562593873
-0.527108125374458;-3.98650368843161
-0.0214270650416246;-4.91653466702155
0.670498070996282;-2.29031143873836
-0.434617038572407;-5.16810098994666
-1.11387978331285;-5.78103626015252
0.6071059948785;-6.25313244856822
0.275456968739591;-3.3488740304533
1.15734706941474;-4.53283262560277
-1.68248085947826;-4.27555935697228
0.0873190888948744;-3.71037302737095
1.35336189394267;-4.46648406179076
0.724173800683369;-5.60806017494469
-0.832552825764212;-5.94978379604199
0.732528486768414;-4.34069991823098
-0.871926869997213;-3.82527447266868
-0.453397511229793;-6.27777756077723
1.18753427862908;-3.70947551905292
-0.290145311790079;-3.57769364252639
0.828546144965436;-2.70526263679329
-0.291227708779169;-3.83528598142605
-1.57636240474791;-3.79504615919976
-0.848815696948922;-3.39539637327419
-1.0885198619572;-4.01914076916893
-0.484290571117173;-4.07971434737881
-0.336311209009573;-3.8840155355972
-0.153357890661644;-3.25582663595161
-0.243247228574846;-4.43129060352769
1.89220204160011;-4.49952895191123
-1.38599833728542;-4.86516207675571
-0.41482430070778;-4.95775728327187
0.349081528106831;-3.67320002866136
1.62844226581541;-2.45262777431482
0.0885218957136163;-4.96885956886443
1.23915070840056;-4.18844042625946
-1.64455553575371;-5.03000116145592
1.44635652537848;-3.0919135581395
-0.690560171665183;-4.31738186470813
-0.276431085453852;-3.82099603345958
-1.10941875989944;-3.65197181227082
0.133869316429452;-5.05427902127444
1.78533905173155;-4.1047442881107
2.42216335525159;-4.22834261709453
-1.07682890211841;-3.32464443757246
0.485941110403099;-5.23324469350631
1.38852173874429;-5.19996154442278
-0.195656817284544;-3.23413342338389
-0.218174797706211;-4.58809786128298
-0.304777954546445;-4.66029582997558
0.597832724111443;-3.88698647780266
1.39742941081576;-4.32039879968604
0.687619761239963;-2.13361850306121
0.320188014296969;-3.7404685442322
-0.301869925777261;-3.83843992908193
0.498348685557949;-3.06892509066465
-0.549536917916756;-4.05994674925962
-0.279256503637243;-3.95126029992255
1.09651344311173;-5.07287540073396
0.442013088178811;-6.29297143048067
0.241016294026112;-5.20720685006434
-0.255607655355518;-3.88589057020281
0.931032901484882;-5.03329707910538
